date,class,latitude,longitude,confidence
23/07/2016,0.0,-27.029093219553918,153.09968276266605,0.602136
23/07/2016,0.0,-27.028119633179994,153.0975496387098,0.746432
23/07/2016,0.0,-27.07626634793315,153.15541072179212,0.582893
23/07/2016,0.0,-27.080162359959633,153.15683523328505,0.55753
23/07/2016,0.0,-27.07150071077809,153.14123961555026,0.686371
23/07/2016,0.0,-27.06944465861345,153.13878884007326,0.83227
23/07/2016,0.0,-27.073810175358123,153.14742099800569,0.69046
23/07/2016,0.0,-27.04373430602606,153.13112300711938,0.782813
29/07/2016,0.0,-27.082561368721585,153.15751033463565,0.80483
29/07/2016,0.0,-27.081967888545417,153.15757276850664,0.800278
29/07/2016,0.0,-27.08204355114454,153.15632950190297,0.743016
29/07/2016,0.0,-27.080175603295647,153.15683458001732,0.716158
29/07/2016,0.0,-27.0766001161828,153.1556676205584,0.669687
29/07/2016,0.0,-27.07621559456512,153.1553796482861,0.783018
29/07/2016,0.0,-27.077620212343493,153.15577493982323,0.7921
29/07/2016,0.0,-27.072153380275118,153.15172518118632,0.751467
29/07/2016,0.0,-27.073612993118818,153.1544872559568,0.631644
29/07/2016,0.0,-27.06163820570884,153.14011543489212,0.776409
29/07/2016,0.0,-27.06141373627507,153.1397803520179,0.760123
29/07/2016,0.0,-27.061413162418507,153.13944956887957,0.712897
29/07/2016,0.0,-27.061336437438825,153.13914221550695,0.770918
29/07/2016,0.0,-27.060926064399695,153.1389951709115,0.777739
29/07/2016,0.0,-27.060384871229335,153.13847010868096,0.673909
29/07/2016,0.0,-27.062059565350562,153.14129283459587,0.824561
29/07/2016,0.0,-27.07189301840579,153.1416712630929,0.824005
29/07/2016,0.0,-27.071568599503788,153.14106950817634,0.831175
29/07/2016,0.0,-27.070811025572432,153.14024785682167,0.669866
29/07/2016,0.0,-27.07049159203942,153.13973310976684,0.838167
29/07/2016,0.0,-27.07016228361583,153.13893091574,0.818162
29/07/2016,0.0,-27.06949549992678,153.13873532168694,0.86985
29/07/2016,0.0,-27.06660520062185,153.13413110512482,0.717968
29/07/2016,0.0,-27.067632175746777,153.13649224657507,0.700476
29/07/2016,0.0,-27.07413699407409,153.14569828585323,0.763304
29/07/2016,0.0,-27.028943549829886,153.0993963052051,0.82712
29/07/2016,0.0,-27.028045207956275,153.09746073127022,0.733901
29/07/2016,0.0,-27.039530296708417,153.1293499958818,0.827447
29/07/2016,0.0,-27.038455475145952,153.12801787512385,0.519211
29/07/2016,0.0,-27.043687673475766,153.13108042442428,0.818842
29/07/2016,0.0,-27.041343832292632,153.1313030915152,0.731014
29/07/2016,0.0,-27.03113541500556,153.1205389059249,0.565181
29/07/2016,1.0,-27.105835023659257,153.17424951735862,0.640684
29/07/2016,1.0,-27.098242110801007,153.18655502545565,0.645737
29/07/2016,1.0,-27.096404605778726,153.15691470784793,0.821377
29/07/2016,1.0,-27.030874097050248,153.10883360526864,0.533587
24/01/2017,0.0,-27.077133914780504,153.15465850343875,0.580154
24/01/2017,0.0,-27.077878770950637,153.1546443945735,0.533866
24/01/2017,0.0,-27.039700219632238,153.1293199420783,0.564719
24/01/2017,0.0,-27.043734376419437,153.13104370928815,0.808346
22/05/2017,0.0,-27.065874243375557,153.13376716779297,0.684653
22/05/2017,0.0,-27.067862199151637,153.13670430349433,0.592904
22/05/2017,0.0,-27.070581011362158,153.14003578421966,0.583345
22/05/2017,0.0,-27.081505261859174,153.15731090946508,0.774963
22/05/2017,0.0,-27.04028927776436,153.12938111278382,0.671042
22/05/2017,0.0,-27.03944271640022,153.12953138098476,0.586049
22/05/2017,0.0,-27.043883216160754,153.13119260918492,0.829179
22/05/2017,0.0,-27.032171033744223,153.1027575956467,0.821898
22/05/2017,0.0,-27.028254957052543,153.0977009738342,0.541573
28/05/2017,0.0,-27.043693676642782,153.1311213098571,0.793038
28/05/2017,0.0,-27.04580884099873,153.132079650533,0.810646
28/05/2017,0.0,-27.070432297279115,153.13977842334688,0.740331
28/05/2017,0.0,-27.069498813051265,153.1388090786316,0.505613
28/05/2017,0.0,-27.06249250540408,153.12954039909454,0.842138
28/05/2017,0.0,-27.028092569014362,153.09751936985143,0.809478
01/06/2017,0.0,-27.081491733823164,153.15729702239358,0.614438
01/06/2017,0.0,-27.06249252088255,153.12952961423017,0.8052
01/06/2017,0.0,-27.069579657844972,153.1392176308731,0.789675
01/06/2017,0.0,-27.070567468782162,153.14003576932967,0.521374
01/06/2017,0.0,-27.072620120881474,153.14578557979556,0.832278
01/06/2017,0.0,-27.031623438234142,153.1199798813311,0.519186
01/06/2017,0.0,-27.04391029060003,153.13119804676813,0.817489
01/06/2017,0.0,-27.02832273354283,153.0976103036073,0.525002
03/06/2017,0.0,-27.031973746662434,153.1016210361464,0.647185
03/06/2017,0.0,-27.032300684353107,153.10272530233254,0.621077
03/06/2017,0.0,-27.08151824403305,153.1573128206748,0.756045
03/06/2017,0.0,-27.076864630836166,153.1556853844007,0.657592
03/06/2017,0.0,-27.077485056982145,153.15553646753227,0.507999
03/06/2017,0.0,-27.072674304972754,153.1457720278765,0.649208
03/06/2017,0.0,-27.062490290274873,153.1294986007189,0.797369
03/06/2017,0.0,-27.061359011923386,153.13941925789726,0.556782
03/06/2017,0.0,-27.043933973289178,153.13121346282983,0.793059
06/06/2017,0.0,-27.08195195489587,153.1575094857317,0.718606
06/06/2017,0.0,-27.081445086207506,153.15738773364302,0.814067
06/06/2017,0.0,-27.082628896262495,153.15768089178366,0.838431
06/06/2017,0.0,-27.077238618471192,153.1557176769235,0.701339
