date,aoi,area_coverage,cloud_coverage,polygon,x,y
2018-07-15,moreton,0.4171813449085086,0.0021759010990359,"{""coordinates"": [[[[153.21796301668235, -27.47719691738752], [153.2166740610729, -27.482865618140142], [153.20837835482706, -27.482805850546956], [153.20017700369493, -27.474793972973547], [153.1978731803602, -27.4854941172696], [153.19046678153725, -27.482479360941873], [153.19193365953788, -27.479487105510906], [153.18801897175487, -27.474083038406114], [153.18946786080838, -27.471563238532596], [153.19038128243227, -27.475504916433767], [153.1935670268244, -27.47322810562653], [153.1920755405693, -27.46835396143697], [153.19012480639947, -27.46197900519], [153.1946154507446, -27.458973238953345], [153.19410249608669, -27.45233627218243], [153.18677257478117, -27.451296860322586], [153.1872630419961, -27.44656323811251], [153.17907819875552, -27.443980437265484], [153.17436257805326, -27.435975581170577], [153.17170328882128, -27.440925180941132], [153.17136581106934, -27.44100618090774], [153.17024990010106, -27.440821691904713], [153.17421858921924, -27.43566510337582], [153.16722614685443, -27.425162947031456], [153.16783810293657, -27.42049231372302], [153.16520131412767, -27.422085191247195], [153.1680900812903, -27.415736202599767], [153.16689317186268, -27.403461180159766], [153.1712068176237, -27.39728886862531], [153.17120681762367, -27.397288868625306], [153.20224235227928, -27.352880727775002], [153.18441477764677, -27.343049014784892], [153.16035519802278, -27.377885223742336], [153.15428068761238, -27.377471256459533], [153.15341675572276, -27.36679361184353], [153.14328356871013, -27.360507610771826], [153.14274361281764, -27.36362586629755], [153.14643332337346, -27.36490376667979], [153.14399451171067, -27.371320244262282], [153.1417806908461, -27.362455955080094], [153.12707137108092, -27.35543202020846], [153.11624524074006, -27.340884685669376], [153.11040920762866, -27.34405242955103], [153.115741284024, -27.350495907916756], [153.09984855336546, -27.342734028477242], [153.09368405392954, -27.343471972306997], [153.10262483036604, -27.346545228786823], [153.10530211859447, -27.349514984635455], [153.10496014043432, -27.352831229071636], [153.10398371831005, -27.35288071786264], [153.10344376295012, -27.3517873066885], [153.10184189646225, -27.35172430652671], [153.09963707409, -27.35477507299551], [153.10160790759434, -27.351755806503437], [153.10226486310196, -27.35158032879036], [153.10328177409897, -27.351625317782045], [153.10478016267749, -27.352817729053452], [153.10513112972328, -27.349519484618245], [153.09429149803717, -27.34562729460739], [153.09293710949828, -27.343998427791508], [153.09296861007073, -27.339435794425317], [153.08317738967784, -27.33320829339083], [153.08604366657852, -27.337739427048344], [153.0849457437722, -27.34329648253738], [153.09145223189526, -27.343867938752144], [153.09327907547652, -27.34916401675563], [153.08948588669853, -27.351490327503384], [153.0838478320254, -27.34926300469628], [153.08120204280442, -27.354131615579703], [153.08651612011414, -27.353348682774794], [153.0861696531301, -27.35615646053989], [153.08634063122523, -27.3534971716472], [153.08101756503325, -27.354235104450854], [153.08307839871344, -27.349744471289327], [153.0844417876045, -27.348574560306137], [153.0893463978603, -27.35120684970935], [153.09287410882578, -27.349379994494406], [153.09112375412073, -27.34411991649888], [153.0847657658785, -27.344367393638816], [153.08520673336167, -27.337523449184655], [153.08161601185648, -27.334873159913556], [153.0881809898235, -27.327826727185077], [153.0827994244986, -27.32173420437324], [153.0752805254572, -27.320483303607027], [153.06808110519682, -27.311002569474738], [153.0635634647394, -27.283167791022628], [153.0593518098187, -27.281682912809792], [153.06288852032765, -27.283478268735053], [153.05751595385058, -27.286511023774533], [153.04928161076572, -27.282668334027818], [153.048908142694, -27.29414691185886], [153.0458168869237, -27.298466567138007], [153.0468068100413, -27.290515700507918], [153.04274813261952, -27.291118655660544], [153.04661782127556, -27.289696767149117], [153.04602387803928, -27.280598500350813], [153.0380685118921, -27.283194788461216], [153.0358546878188, -27.29978045503669], [153.0255325108932, -27.3017422984603], [153.01911602337947, -27.29623924221726], [153.02039842401075, -27.290133231186555], [153.0280883113778, -27.29572628755819], [153.02889374469612, -27.295163832079055], [153.02503755691652, -27.28960677609247], [153.03351937978073, -27.277327254624645], [153.04651883400257, -27.27694028926053], [153.0567375223978, -27.272229168027824], [153.04143424692668, -27.266825099780842], [153.0504425240448, -27.264458289555947], [153.04890814725715, -27.257884311572028], [153.04486747019558, -27.255603000036935], [153.04277963685314, -27.257438844286156], [153.03537772682046, -27.255117032413345], [153.04214969281915, -27.254707566423534], [153.04273013764436, -27.251188844231766], [153.0505235146216, -27.25097286723522], [153.05134694847882, -27.24611325616833], [153.05433471477778, -27.246513723138417], [153.0524673615602, -27.22950058948282], [153.05730897281185, -27.2242990010393], [153.0531288177274, -27.224078522839648], [153.05171142838114, -27.228911133846598], [153.0460328845901, -27.22850616660625], [153.0412452636653, -27.222224666075615], [153.04334209702176, -27.2202718218263], [153.04592938466328, -27.228011199925255], [153.04755376253237, -27.225914366738518], [153.0504470287122, -27.227345255929418], [153.05188690700766, -27.22201317825409], [153.0593923062309, -27.22186020122938], [153.06174112782423, -27.224879457044935], [153.05920782747552, -27.22978855682912], [153.0677571377634, -27.229122613238815], [153.06987647122128, -27.2263463356522], [153.07572150373025, -27.227970714030622], [153.07756635818782, -27.23513863649513], [153.0703714248433, -27.241294146931374], [153.0690800353744, -27.246990691291042], [153.07742686585433, -27.262613436698516], [153.09318009835062, -27.255976471564274], [153.10084298604346, -27.25900922791519], [153.10391174071495, -27.263436872703622], [153.10802890719793, -27.261425539768958], [153.111556631151, -27.24472737332539], [153.11780663189424, -27.233572762755518], [153.1151068442928, -27.22563089575406], [153.11944000105487, -27.212415462752556], [153.11646573508267, -27.209405195762447], [153.11683471421773, -27.198322584600707], [153.11342848222054, -27.190578706418485], [153.10475318299774, -27.191699116664832], [153.1033177932461, -27.19975797213968], [153.08903593853765, -27.205045048521814], [153.09012034921446, -27.20758283753994], [153.07569900612373, -27.208968724988978], [153.07420512915752, -27.203776147019887], [153.06301001894008, -27.206102457023796], [153.06359947415703, -27.208298279322637], [153.06893605140087, -27.20804630207943], [153.06847258445515, -27.21065609094236], [153.0526563529985, -27.209063222673343], [153.03887395581214, -27.19829557675911], [153.02956420327666, -27.18209687569601], [153.0334878940613, -27.163684342610768], [153.02993318396815, -27.158568253324436], [153.02493408398607, -27.16264043063268], [153.0234208402782, -27.162688497601568], [153.02359529437484, -27.161949535094937], [153.02386316197484, -27.161861997185632], [153.02370750729034, -27.161474217295634], [153.02492656898212, -27.156310446992812], [153.02486755177407, -27.15629951512774], [153.02580716314336, -27.15231778402149], [153.02581426463806, -27.15231366364207], [153.02653103539652, -27.151897783941806], [153.02725641582091, -27.15147690880157], [153.0303741405938, -27.149667964409304], [153.02802983020908, -27.145852275254853], [153.03048664098833, -27.14642823106157], [153.03124707476053, -27.14228855332737], [153.02917319351675, -27.138053772026293], [153.02993967471033, -27.134805703611505], [153.03289394213365, -27.135269120103715], [153.03127857638486, -27.1293115976721], [153.03123966353914, -27.12929682395488], [153.03277315809603, -27.122798431983497], [153.03841499796164, -27.128447665048494], [153.04036334096344, -27.13830637643341], [153.03613368495036, -27.14551479828799], [153.04111928446017, -27.14522232100861], [153.04966409517488, -27.1411861440572], [153.06389646379557, -27.113648356380267], [153.06969199717554, -27.108406268032514], [153.10485218488145, -27.088315382521944], [153.11854009497773, -27.084918150540144], [153.13238708513057, -27.085651872597243], [153.142061307001, -27.08035129575269], [153.1419215663442, -27.078524412928875], [153.1442195378968, -27.075549908609577], [153.1252625524862, -27.06375635104955], [153.1059230986424, -27.066330138010862], [153.0945075225322, -27.06261793683226], [153.09121443221613, -27.058422061726493], [153.08346090215815, -27.057155369010694], [153.0862461791104, -27.061398535991298], [153.078965758512, -27.054563579649095], [153.0675501819359, -27.05455907850112], [153.06527336060108, -27.0493934893423], [153.06080071583787, -27.05568848894269], [153.05695802729645, -27.056142955226772], [153.05415475053738, -27.050369910454815], [153.05061803960442, -27.051917787889476], [153.04971827750092, -27.0518084358731], [153.04999870848883, -27.05061773148285], [153.05445622830933, -27.05016293270568], [153.05721450513064, -27.055476999691685], [153.0598692937836, -27.055130533289077], [153.06199312728955, -27.051971789033054], [153.0599367842427, -27.04254954430712], [153.06420245068867, -27.040731689165916], [153.07090691540031, -27.050698389919077], [153.08147655823595, -27.05465806879125], [153.09120028124588, -27.04023222521064], [153.0977247566063, -27.05402362597676], [153.1075024773969, -27.057231871430997], [153.11032375544823, -27.05269173834576], [153.10258436964415, -27.034607681867364], [153.09255018274888, -27.027124780797948], [153.08908546025947, -27.032155369378184], [153.08397836086678, -27.031592913304323], [153.08153506001105, -27.040461713128895], [153.07734139342352, -27.043345979396673], [153.07028596126779, -27.03987225643736], [153.0730352391007, -27.037127478914265], [153.07037595089136, -27.033937234177063], [153.06421145159075, -27.033527766887406], [153.0600042846208, -27.03947628873398], [153.05950032984066, -27.033712244193136], [153.05473070823666, -27.032780821484142], [153.05429047042261, -27.032394995778564], [153.05457086380642, -27.031204451054737], [153.05951382990636, -27.033176788634673], [153.0611021959627, -27.03671351104464], [153.0641124516723, -27.03296081131742], [153.06944452888445, -27.03300130074267], [153.0721308173217, -27.034351201023476], [153.0761534939887, -27.03983625702709], [153.07788585083446, -27.028096701552577], [153.07531656307427, -27.021248245684262], [153.06882807453033, -27.023934533942068], [153.0665962625821, -27.032483844896657], [153.06653776369149, -27.023682544820883], [153.06218210876452, -27.022319155483324], [153.0614081760267, -27.018215488706307], [153.0577640857807, -27.01764609414215], [153.05849258832822, -27.0145528868328], [153.0587076125461, -27.01470140249904], [153.06898106367106, -27.021797200607143], [153.07323323037272, -27.017954512115253], [153.07054694242987, -27.012658434025322], [153.07135237724063, -27.000194434007298], [153.06317447086386, -26.995716332151225], [153.07357023170582, -26.95153220163628], [153.07345157761944, -26.951509954216558], [153.0798001972208, -26.924616534607548], [153.0833304294688, -26.92803370130522], [153.0861292061171, -26.934715668306595], [153.0837443948696, -26.9377979236467], [153.0953399697578, -26.951175347141998], [153.08736210397598, -26.950779379669424], [153.08707412588566, -26.9535151685511], [153.095114980363, -26.955400513819647], [153.08816753619791, -26.958977724260077], [153.08456332574784, -26.956714412768367], [153.08369939180432, -26.96230745717033], [153.08887848012077, -26.96254594658218], [153.08685814637434, -26.967531546418527], [153.08301994714236, -26.964611279342524], [153.08411335726447, -26.971590212841285], [153.08025716935418, -26.967005079083634], [153.07914125771677, -26.972139179012157], [153.0865656670876, -26.979815557597792], [153.09014287809956, -26.977615235718023], [153.10181944338595, -26.97886163690315], [153.09091231082763, -26.981799902495375], [153.09383257658615, -26.986601013938518], [153.09904766503652, -26.985737092234334], [153.09485849836616, -26.98926930295183], [153.09924115297898, -26.993120992312463], [153.09645587518014, -26.99561829205196], [153.10294435091893, -27.00644443723553], [153.09829171785154, -27.008217292336784], [153.0992456392413, -27.014053325812505], [153.11519212139856, -27.02454424202912], [153.11956601320668, -27.027421750187145], [153.12565852276586, -27.034679673080884], [153.1312065775343, -27.036304051430655], [153.1374520775156, -27.031232952019923], [153.13206601025934, -27.04042571821666], [153.1390498052536, -27.060145124781357], [153.14339847535337, -27.06170408267206], [153.14462923062266, -27.065478400838433], [153.1554866371369, -27.07216617638583], [153.16491787726014, -27.09859256643602], [153.18119756443858, -27.09855656807917], [153.19459299654434, -27.09710319164297], [153.20550011865183, -27.088909348235735], [153.20574879517207, -27.08613143259835], [153.312267878703, -27.068831349426272], [153.29718954161206, -27.135562039524142], [153.2966161897672, -27.135455859781672], [153.28111401717257, -27.20376451520852], [153.28069692389232, -27.2036872562596], [153.2651969268151, -27.272081397166378], [153.2647886001045, -27.272005827682797], [153.24925379704155, -27.340444836985892], [153.24908657728201, -27.340413915764966], [153.23487136902955, -27.402985280173578], [153.23496652347944, -27.40300285385288], [153.21810434974617, -27.47722300322616], [153.21796301668235, -27.47719691738752]]], [[[153.12177085344865, -26.881939393697287], [153.11764468710538, -26.882794326621784], [153.11121469753093, -26.893624959393687], [153.0936616095323, -26.90115285768646], [153.0983142306161, -26.906363435973965], [153.0962668967573, -26.91226696914817], [153.1017429516454, -26.913027403038793], [153.10190494018366, -26.915691191965152], [153.09560545223323, -26.913454869091034], [153.09688784192969, -26.90593596916032], [153.09296866459403, -26.905674990986054], [153.09208673178435, -26.902228268647654], [153.0841551297164, -26.906168583032777], [153.0868376451513, -26.894805165829073], [153.09253669932164, -26.894898357523502], [153.09948864434307, -26.884490691473715], [153.09515998998108, -26.878564657657577], [153.10248089993678, -26.88169191397491], [153.1128435783824, -26.86772502601831], [153.10892889145796, -26.85529252552509], [153.11023828135308, -26.846162758917608], [153.09968425285257, -26.847709730811584], [153.09669157734774, -26.851467973998684], [153.09743294874784, -26.84830872721307], [153.09916467137472, -26.846329235581845], [153.11015729318942, -26.840434714419413], [153.1155118591639, -26.841510126078354], [153.12150988243272, -26.82815969324288], [153.12102509078778, -26.816184118685335], [153.12512309612885, -26.804500593418485], [153.1332702875694, -26.80690890718989], [153.13147211039148, -26.820567889441367], [153.1284663244838, -26.84149212738329], [153.12476762424356, -26.846486727050344], [153.12817662720025, -26.846844360131616], [153.12774240818734, -26.85210448647009], [153.12863084259237, -26.852762586253768], [153.1292560364362, -26.859113248365244], [153.12721592759672, -26.859244868098486], [153.1267654549882, -26.865493205180734], [153.13011318690462, -26.874015527808158], [153.12420516478045, -26.878150693912428], [153.1250240971201, -26.8853996162748], [153.12177085344865, -26.881939393697287]]], [[[153.02484950866636, -26.860731017756308], [153.02480014418342, -26.86095118396863], [153.0246463002062, -26.860702642835147], [153.02484950866636, -26.860731017756308]]]], ""type"": ""MultiPolygon""}",,
