date,class,images,latitude,longitude,confidence,w,h,aoi
15/07/2018,0,20180715_moreton.tif,-26.842244341489003,153.1124723596091,0.8519300818443298,3.067323642969132,4.001665730774403,moreton
15/07/2018,0,20180715_moreton.tif,-26.841946822853146,153.1119285525503,0.6647413969039917,3.2885055243968964,3.451059332915715,moreton
15/07/2018,0,20180715_moreton.tif,-26.841893197985893,153.11123401120173,0.8516243100166321,3.6361569985747337,4.62822188436985,moreton
15/07/2018,0,20180715_moreton.tif,-26.89702680615117,153.09316208051274,0.5738402009010315,3.93472879462772,4.546897941165501,moreton
15/07/2018,0,20180715_moreton.tif,-26.958953695369782,153.07979248235242,0.5207574367523193,5.565336803595225,5.307169596354167,moreton
15/07/2018,0,20180715_moreton.tif,-27.03004181722074,153.09883672538425,0.8705305457115173,4.4877693597227335,4.561682129278779,moreton
15/07/2018,0,20180715_moreton.tif,-27.029554572488617,153.09841286618848,0.8142729997634888,4.241233280726841,4.127291528241975,moreton
15/07/2018,0,20180715_moreton.tif,-27.02806545194365,153.0975647141034,0.8505663275718689,3.826688677072525,4.688770297914743,moreton
15/07/2018,0,20180715_moreton.tif,-27.03212488138758,153.10237731671668,0.773853600025177,3.760769261555238,3.659433513879776,moreton
15/07/2018,0,20180715_moreton.tif,-27.4795706171886,153.19792803487712,0.6606346964836121,3.5921121910214424,3.3948459749420485,moreton
15/07/2018,0,20180715_moreton.tif,-27.031189577602223,153.12055408675414,0.8054301142692566,3.8176278714090586,4.529883190989494,moreton
15/07/2018,0,20180715_moreton.tif,-27.03156947303603,153.1197378580463,0.5514679551124573,4.090977733333905,4.194200500845909,moreton
15/07/2018,0,20180715_moreton.tif,-27.034924528040523,153.12385495638117,0.888325035572052,4.648633014410734,5.02795029617846,moreton
15/07/2018,0,20180715_moreton.tif,-27.04001119094645,153.12987988533513,0.8604262471199036,3.65191388130188,4.087349651381373,moreton
15/07/2018,0,20180715_moreton.tif,-27.040309855666205,153.12909377967532,0.862600564956665,4.308918023481965,4.7506627310067415,moreton
15/07/2018,0,20180715_moreton.tif,-27.041825895484777,153.12991222234916,0.8717987537384033,3.5212857630103827,4.110559843480587,moreton
15/07/2018,0,20180715_moreton.tif,-27.047484661422267,153.13218748600045,0.8131303191184998,3.8586882557719946,4.701086848974228,moreton
15/07/2018,0,20180715_moreton.tif,-27.115541733030547,153.1410451613514,0.8145273923873901,3.116446021012962,3.772969011217356,moreton
15/07/2018,0,20180715_moreton.tif,-27.11646320803089,153.1404712153482,0.8324815034866333,3.871802791953087,4.411611577495933,moreton
15/07/2018,0,20180715_moreton.tif,-27.117247617028003,153.14153159971696,0.7602436542510986,3.2760605281218886,4.16881406493485,moreton
15/07/2018,0,20180715_moreton.tif,-27.47919148758462,153.19789699030318,0.788826048374176,3.4959803581237794,4.220933791001638,moreton
15/07/2018,0,20180715_moreton.tif,-27.0707443799808,153.1391736842625,0.8373194336891174,3.964103240519762,3.799039600417018,moreton
15/07/2018,0,20180715_moreton.tif,-27.07014870983468,153.1389611563654,0.7769631147384644,3.68165067397058,3.780576929450035,moreton
15/07/2018,0,20180715_moreton.tif,-27.071827377387216,153.13959861257118,0.7421247363090515,2.8967628721147776,3.4671325385570526,moreton
15/07/2018,0,20180715_moreton.tif,-27.071312061762345,153.14029387065844,0.6731037497520447,3.944851509162358,4.653327941894531,moreton
15/07/2018,0,20180715_moreton.tif,-27.07166323354113,153.14123225792073,0.8294821381568909,4.171415634453297,4.543142795562744,moreton
15/07/2018,0,20180715_moreton.tif,-27.06495412302269,153.1329340757388,0.8781510591506958,3.993792548775673,4.121953705325723,moreton
15/07/2018,0,20180715_moreton.tif,-27.06541474732679,153.1327530902023,0.8056317567825317,3.923754177987576,3.674859579652548,moreton
15/07/2018,0,20180715_moreton.tif,-27.066470421740377,153.13345019994532,0.8462076783180237,3.949185031155745,4.207114549974601,moreton
15/07/2018,0,20180715_moreton.tif,-27.065901655827187,153.13341927171314,0.8057873845100403,3.3549730964005,3.2643723767250776,moreton
15/07/2018,0,20180715_moreton.tif,-27.066172997350986,153.13290525807446,0.7370486259460449,3.456269044429064,4.039374340325594,moreton
15/07/2018,0,20180715_moreton.tif,-27.458039504861308,153.19752524048016,0.881878674030304,4.232028022408485,4.448212785646319,moreton
15/07/2018,0,20180715_moreton.tif,-27.0674976435908,153.13556928997187,0.7968800663948059,4.49303412437439,4.634290711954236,moreton
15/07/2018,0,20180715_moreton.tif,-27.06237216427689,153.1419769665991,0.7895554900169373,3.5948532596230507,4.44413304887712,moreton
15/07/2018,0,20180715_moreton.tif,-27.062074833581573,153.14137151456345,0.8441758155822754,4.351231502369046,4.742789253592491,moreton
15/07/2018,0,20180715_moreton.tif,-27.060344192744807,153.1385255233599,0.8737322688102722,3.714158900082112,4.056539023295045,moreton
15/07/2018,0,20180715_moreton.tif,-27.060507122032625,153.1381021750434,0.8272573351860046,3.451047744601965,3.554174857214093,moreton
15/07/2018,0,20180715_moreton.tif,-27.06126381173533,153.1398275607866,0.8642517924308777,3.436703892424702,3.847502540796995,moreton
15/07/2018,0,20180715_moreton.tif,-27.060939476021343,153.1391313262725,0.8802791833877563,3.733816647902131,4.066518450155854,moreton
15/07/2018,0,20180715_moreton.tif,-27.080259876741938,153.1568262932349,0.8361236453056335,3.5625908337533474,3.9870209470391273,moreton
15/07/2018,0,20180715_moreton.tif,-27.0809368084755,153.15700878916223,0.8241824507713318,3.9384239558130494,4.158551087602973,moreton
15/07/2018,0,20180715_moreton.tif,-27.08145109230609,153.15731209663383,0.8801231384277344,4.452216925099492,4.743547478690744,moreton
15/07/2018,0,20180715_moreton.tif,-27.45731957880904,153.20833246599608,0.8623356223106384,3.9566099531948566,4.346186216920614,moreton
15/07/2018,0,20180715_moreton.tif,-27.08185727125061,153.15740344137572,0.7177845239639282,3.705823993310332,4.158656589686871,moreton
15/07/2018,0,20180715_moreton.tif,-27.082426773941968,153.1567687911451,0.8695114850997925,3.813416190445423,3.9919751783212014,moreton
15/07/2018,0,20180715_moreton.tif,-27.08288698882657,153.15698124780988,0.8284753561019897,4.096741201356053,4.9587497189641,moreton
15/07/2018,0,20180715_moreton.tif,-27.077633771946573,153.15576360623518,0.8869859576225281,3.255200874991715,3.71127462759614,moreton
15/07/2018,0,20180715_moreton.tif,-27.0770380609118,153.15561149327488,0.813941240310669,3.5337950848042965,3.812754144892097,moreton
15/07/2018,0,20180715_moreton.tif,-27.07871641466949,153.15646104472438,0.8819878101348877,3.528481939807534,4.414504542946816,moreton
15/07/2018,0,20180715_moreton.tif,-27.07544089109073,153.15482259366442,0.6563933491706848,3.47883745841682,4.070960676297545,moreton
15/07/2018,0,20180715_moreton.tif,-27.071111176250984,153.15118588976145,0.8782185912132263,4.418038051575422,4.896455762907863,moreton
15/07/2018,0,20180715_moreton.tif,-27.071571204947304,153.15157984035994,0.8864480257034302,3.9819598253816366,4.78665872476995,moreton
15/07/2018,0,20180715_moreton.tif,-27.072139115760592,153.15239753169436,0.9036556482315063,4.387000744541486,5.403118717173736,moreton
15/07/2018,0,20180715_moreton.tif,-27.46640647996876,153.21703349689682,0.7847913503646851,3.500265108421445,3.775417109951377,moreton
15/07/2018,0,20180715_moreton.tif,-27.070353951180515,153.15009565454974,0.5641423463821411,3.72813418507576,3.743969038128853,moreton
15/07/2018,0,20180715_moreton.tif,-27.0695426748316,153.14888433900688,0.7869475483894348,3.854382744058967,4.029492739588022,moreton
15/07/2018,0,20180715_moreton.tif,-27.072552640827386,153.1455600794822,0.8759963512420654,4.376209247857332,4.57748669013381,moreton
15/07/2018,0,20180715_moreton.tif,-27.072120241786823,153.14462156718392,0.8574379682540894,3.583567127585411,3.948336865752936,moreton
15/07/2018,0,20180715_moreton.tif,-27.074419675328784,153.14734766534104,0.856084406375885,3.63856823494037,3.724922098219394,moreton
15/07/2018,0,20180715_moreton.tif,-27.27770914427826,153.04516000832285,0.8622003793716431,3.443179134279489,3.782073015347123,moreton
15/07/2018,0,20180715_moreton.tif,-27.27776370930893,153.04391723295683,0.8915163278579712,3.5829680279681555,3.255951457902005,moreton
15/07/2018,0,20180715_moreton.tif,-27.28261361739057,153.0379473904153,0.8182076811790466,3.6611131206154814,4.161546649411321,moreton
15/07/2018,0,20180715_moreton.tif,-27.261081217077155,153.09503959677093,0.6514862179756165,3.739124628630552,3.916487176309933,moreton
15/07/2018,0,20180715_moreton.tif,-27.13738410263036,153.03753493993344,0.668927013874054,4.342625975608826,4.685572594404221,moreton
15/07/2018,0,20180715_moreton.tif,-27.4329984767174,153.208135013597,0.8967960476875305,3.8654882609844208,4.557659296318889,moreton
15/07/2018,0,20180715_moreton.tif,-27.137086514645738,153.03620278016916,0.8134399652481079,3.7468028236180544,4.034783268347383,moreton
15/07/2018,0,20180715_moreton.tif,-27.14031001121492,153.0348111701256,0.7649314403533936,3.755733719095588,4.160431262105703,moreton
15/07/2018,0,20180715_moreton.tif,-27.139876617269607,153.03493213526943,0.6752217411994934,4.081141397356987,4.468868456780911,moreton
15/07/2018,0,20180715_moreton.tif,-27.13909106954279,153.03523463747183,0.8243951797485352,3.568106144666672,3.887685807421804,moreton
15/07/2018,0,20180715_moreton.tif,-27.13936199764426,153.03493197529383,0.767751157283783,3.3136536180973053,4.171543415387472,moreton
15/07/2018,0,20180715_moreton.tif,-27.138820292734707,153.0349318069031,0.8137191534042358,3.649915201589465,4.001852041110396,moreton
15/07/2018,0,20180715_moreton.tif,-27.13854931891064,153.03541611457226,0.860784113407135,4.369370959699154,4.502522652968764,moreton
15/07/2018,0,20180715_moreton.tif,-27.13798051340527,153.03547648399405,0.863256573677063,4.078316425904632,4.400170352309942,moreton
15/07/2018,0,20180715_moreton.tif,-27.147975085004244,153.03499520740493,0.827863872051239,3.763201702386141,5.00589944049716,moreton
15/07/2018,0,20180715_moreton.tif,-27.14903139304969,153.03505609112884,0.9116843342781068,4.539749512448907,5.097828585654497,moreton
15/07/2018,1,20180715_moreton.tif,-27.44529502447583,153.20785450862178,0.8366416096687317,11.354611615339914,11.704615275065104,moreton
15/07/2018,1,20180715_moreton.tif,-27.06671125834955,153.13650625323058,0.9082019925117492,10.926651932299135,9.497464526444674,moreton
15/07/2018,1,20180715_moreton.tif,-26.999222194395564,153.09309496064557,0.7971783876419067,9.132547419518232,8.763782259076834,moreton
15/07/2018,1,20180715_moreton.tif,-27.184568346132057,153.12677589494913,0.870250940322876,10.948388993740082,11.09209532663226,moreton
15/07/2018,1,20180715_moreton.tif,-27.1962677098459,153.12827333486783,0.8037663698196411,10.13578700274229,9.626181960105896,moreton
15/07/2018,1,20180715_moreton.tif,-27.26168294117844,153.08597808999016,0.8208045959472656,7.991158027201891,7.412145979702473,moreton
15/07/2018,1,20180715_moreton.tif,-27.354763537239567,153.09966939600457,0.7003840208053589,4.735409853133288,4.639610975980759,moreton
15/07/2018,1,20180715_moreton.tif,-27.42052388110369,153.21855233172636,0.9056429862976074,11.40066473186016,10.706132866442204,moreton
15/07/2018,1,20180715_moreton.tif,-27.26959584259725,153.2585986875844,0.843725860118866,16.903334960341454,16.426592715084553,moreton
15/07/2018,1,20180715_moreton.tif,-27.3284092570377,153.23593004950507,0.901707887649536,10.760667606403953,11.21352766062084,moreton
15/07/2018,1,20180715_moreton.tif,-27.124047033317748,153.16539333260536,0.6898635029792786,15.312826417386532,13.808992497622969,moreton
15/07/2018,1,20180715_moreton.tif,-27.1059729684941,153.17220679784623,0.7596880197525024,8.589217666784922,9.066980409622191,moreton
15/07/2018,1,20180715_moreton.tif,-27.072145354065373,153.14652776401488,0.7573868036270142,10.91800633072853,10.351587265729904,moreton
15/07/2018,1,20180715_moreton.tif,-27.07815095592827,153.153434440882,0.8798100352287292,7.319899529218674,7.283108334988356,moreton
15/07/2018,1,20180715_moreton.tif,-27.05601676903427,153.13201597152212,0.6880170106887817,7.904231913387775,7.604194834828377,moreton
16/07/2018,0,20180716_moreton.tif,-27.878032050924936,153.38334031859475,0.6180965304374695,4.133276037871838,4.22259758412838,moreton
16/07/2018,0,20180716_moreton.tif,-27.89577231078804,153.41998135496888,0.5751045942306519,4.485977277159691,5.739555314183235,moreton
16/07/2018,0,20180716_moreton.tif,-27.622032734658227,153.3139704710835,0.7868936657905579,4.727614557370544,4.6073977537453175,moreton
16/07/2018,0,20180716_moreton.tif,-27.62176273019821,153.31360482821765,0.7568864226341248,4.481132545641491,4.843353152275085,moreton
16/07/2018,0,20180716_moreton.tif,-27.6206516407873,153.3139057202862,0.8451744914054871,4.760615885257721,4.952481752261519,moreton
16/07/2018,0,20180716_moreton.tif,-27.62116738577082,153.31339029081332,0.8431870937347412,4.956580134108663,5.022841181606054,moreton
16/07/2018,0,20180716_moreton.tif,-27.620405965271782,153.31475637884895,0.7466948628425598,4.698409536853433,4.615348814055324,moreton
16/07/2018,0,20180716_moreton.tif,-27.62316753044457,153.31515955946375,0.8288626074790955,3.867043284699321,4.552252296358347,moreton
16/07/2018,0,20180716_moreton.tif,-27.62341169139471,153.31497781950915,0.8046364784240723,3.963529335334897,4.670328112319112,moreton
16/07/2018,0,20180716_moreton.tif,-27.6227077414811,153.31488458608246,0.757084846496582,4.380353661254048,4.469358216971159,moreton
16/07/2018,0,20180716_moreton.tif,-27.62284225858238,153.31528025352685,0.807203471660614,4.911996096372604,4.937633514404297,moreton
16/07/2018,0,20180716_moreton.tif,-27.62240900029129,153.31524860628068,0.7689387798309326,4.1103731989860535,4.353641027584672,moreton
16/07/2018,0,20180716_moreton.tif,-27.89311998668752,153.41942245319422,0.8375601172447205,4.62923414260149,5.62465712800622,moreton
16/07/2018,0,20180716_moreton.tif,-27.62178623028981,153.31518601053273,0.7274662852287292,4.1658070012927055,4.581517586484551,moreton
16/07/2018,0,20180716_moreton.tif,-27.623710500815044,153.31458338888206,0.7287174463272095,4.0395002583662665,4.38297579685847,moreton
16/07/2018,0,20180716_moreton.tif,-27.62395369564707,153.31482733728294,0.7915629744529724,4.149051928892732,4.391319630667567,moreton
16/07/2018,0,20180716_moreton.tif,-27.624225766171385,153.31428079423415,0.8486966490745544,4.7090546656399965,4.041506223380566,moreton
16/07/2018,0,20180716_moreton.tif,-27.62390173435009,153.31385417587828,0.8619288206100464,4.560583611329396,4.041342566410701,moreton
16/07/2018,0,20180716_moreton.tif,-27.62368692548648,153.31303258537292,0.8594474196434021,4.9402384497225285,4.856925994157791,moreton
16/07/2018,0,20180716_moreton.tif,-27.59973937238655,153.34959645664352,0.8340927958488464,4.067069109529257,4.337111221626401,moreton
16/07/2018,0,20180716_moreton.tif,-27.60009221608673,153.3492935761136,0.8692019581794739,4.776538249105215,4.757776990532875,moreton
16/07/2018,0,20180716_moreton.tif,-27.599713819292724,153.3489883773802,0.8303671479225159,4.511815287172794,4.557293683290482,moreton
16/07/2018,0,20180716_moreton.tif,-27.59865452159037,153.35020100676346,0.7540445923805237,4.51952507533133,5.114674583077431,moreton
16/07/2018,0,20180716_moreton.tif,-27.906634138658205,153.4103290200674,0.777802586555481,5.8628542218357325,5.259585363790393,moreton
16/07/2018,0,20180716_moreton.tif,-27.586511634676924,153.3539923530281,0.8066105842590332,4.881330996751785,4.800939086824656,moreton
16/07/2018,0,20180716_moreton.tif,-27.58688971109239,153.35441911617227,0.8402563333511353,5.089126588776708,5.144842125475407,moreton
16/07/2018,0,20180716_moreton.tif,-27.58548310045092,153.35374588254302,0.8459852337837219,5.06708861514926,4.995995078235865,moreton
16/07/2018,0,20180716_moreton.tif,-27.5867241823692,153.35560404028607,0.6897827982902527,5.047434898217519,4.506389850378037,moreton
16/07/2018,0,20180716_moreton.tif,-27.58721237648527,153.35533204707738,0.6381298899650574,5.561120387911797,4.8162597715854645,moreton
16/07/2018,0,20180716_moreton.tif,-27.586400353347333,153.35514705230943,0.6883983016014099,4.801435820758343,4.522560155019164,moreton
16/07/2018,0,20180716_moreton.tif,-27.58775388065037,153.3553945857795,0.7723171710968018,5.796988159418106,4.924728699028492,moreton
16/07/2018,0,20180716_moreton.tif,-27.587997938666,153.35527378597206,0.8312696218490601,5.09839316830039,4.1960524171590805,moreton
16/07/2018,0,20180716_moreton.tif,-27.587427405455745,153.35597106687246,0.651032567024231,5.357223510742188,5.3191371858119965,moreton
16/07/2018,0,20180716_moreton.tif,-27.58805327048176,153.35481801407886,0.7930625081062317,4.728892108425498,4.354449860751629,moreton
16/07/2018,0,20180716_moreton.tif,-27.90768859351176,153.4109122222485,0.6896673440933228,4.778967775404453,4.999917857348919,moreton
16/07/2018,0,20180716_moreton.tif,-27.58827102115325,153.35439316059146,0.7830765247344971,4.469004202634096,4.1736347861588,moreton
16/07/2018,0,20180716_moreton.tif,-27.587648112421224,153.35439115795953,0.7507268786430359,5.570033563300967,4.647969249635935,moreton
16/07/2018,0,20180716_moreton.tif,-27.588136846647703,153.35390638191527,0.8855424523353577,5.090983372181654,4.843700652942061,moreton
16/07/2018,0,20180716_moreton.tif,-27.589031514470623,153.35354449094123,0.8563246130943298,5.396325822919607,4.828897042199969,moreton
16/07/2018,0,20180716_moreton.tif,-27.58695006242072,153.3519875997251,0.8367703557014465,4.0490848906338215,4.979745384305716,moreton
16/07/2018,0,20180716_moreton.tif,-27.58743264824248,153.3643909145288,0.6397151947021484,4.779552757740021,4.96479395031929,moreton
16/07/2018,0,20180716_moreton.tif,-27.586726015329685,153.3653308639286,0.7290182709693909,5.994911206886172,5.90692944265902,moreton
16/07/2018,0,20180716_moreton.tif,-27.593244569795807,153.36854426977538,0.7346279621124268,5.719490587711334,5.712648630142212,moreton
16/07/2018,0,20180716_moreton.tif,-27.568486806531222,153.32673427202803,0.5445021986961365,5.519395783543587,5.299316450953484,moreton
16/07/2018,0,20180716_moreton.tif,-27.56935596480965,153.32567314086415,0.8287646174430847,4.032911278307438,4.064560402184725,moreton
16/07/2018,0,20180716_moreton.tif,-27.911917362353314,153.4185803453624,0.8256389498710632,6.050660595297813,6.138193352147937,moreton
16/07/2018,0,20180716_moreton.tif,-27.56527540259979,153.32180150744298,0.8869116306304932,4.401042941957712,5.174465062096715,moreton
16/07/2018,0,20180716_moreton.tif,-27.56864016349687,153.31901531338724,0.7405371069908142,4.516443328062693,4.654116388161977,moreton
16/07/2018,0,20180716_moreton.tif,-27.575794805266383,153.32864030729507,0.7895275354385376,3.759307883679867,3.916460514068604,moreton
16/07/2018,0,20180716_moreton.tif,-27.57579386983204,153.32903541805575,0.7630119323730469,3.6959629263728857,4.244093930348754,moreton
16/07/2018,0,20180716_moreton.tif,-27.57834147958666,153.3282831677493,0.8781623840332031,3.88366006873548,4.7238583490252495,moreton
16/07/2018,0,20180716_moreton.tif,-27.57769126961566,153.32837241380102,0.835614800453186,4.933168914169073,4.787623668089509,moreton
16/07/2018,0,20180716_moreton.tif,-27.57709508197613,153.32852260715742,0.76679927110672,4.704186460003257,4.497583620250225,moreton
16/07/2018,0,20180716_moreton.tif,-27.57652640865612,153.32849051960883,0.8592103123664856,4.853354008868337,5.054059483110905,moreton
16/07/2018,0,20180716_moreton.tif,-27.577499601203023,153.32925326386925,0.7435047626495361,4.304824339225888,4.081275448203087,moreton
16/07/2018,0,20180716_moreton.tif,-27.57624566742353,153.3326535889867,0.8644630908966064,4.389707921072841,4.14062374830246,moreton
16/07/2018,0,20180716_moreton.tif,-27.90977782981524,153.41860259490028,0.7980767488479614,5.575825717300177,5.566880220547319,moreton
16/07/2018,0,20180716_moreton.tif,-27.576544672625765,153.3321985876114,0.8787439465522766,4.5393195617944,3.8866231590509415,moreton
16/07/2018,0,20180716_moreton.tif,-27.576190335702385,153.33313971732397,0.8506129384040833,3.758180437609553,3.706511246040464,moreton
16/07/2018,0,20180716_moreton.tif,-27.576379406904884,153.33335304296895,0.5940110087394714,3.680821282789111,3.852159839123488,moreton
16/07/2018,0,20180716_moreton.tif,-27.57645985337464,153.3336876149041,0.8770679831504822,4.8994920291006565,4.8574053179472685,moreton
16/07/2018,0,20180716_moreton.tif,-27.57692121463485,153.33329389335978,0.850017786026001,4.739207388833165,3.9374935906380415,moreton
16/07/2018,0,20180716_moreton.tif,-27.577220440391347,153.3327477104283,0.7621867060661316,3.715774290263653,3.617244690656662,moreton
16/07/2018,0,20180716_moreton.tif,-27.57616033133957,153.33435536437844,0.7254356145858765,4.529723472893238,4.268563561141491,moreton
16/07/2018,0,20180716_moreton.tif,-27.57795756025146,153.33028802527184,0.8448998928070068,4.79456401988864,4.158509245142341,moreton
16/07/2018,0,20180716_moreton.tif,-27.57755073536856,153.33052995748676,0.8310389518737793,5.17097806930542,4.566093675792217,moreton
16/07/2018,0,20180716_moreton.tif,-27.577172439483903,153.33016409895865,0.823637068271637,4.071927798911929,4.208099365234375,moreton
