date,area_coverage,cloud_coverage
2017-04-04,0.5050358720906886,0.19639408217379015
2017-04-06,0.000916179626198941,0.0028707832085471522
2017-04-08,0.6245006918923447,0.009242508941445411
2017-04-10,0.1758215862587605,7.47295873354566e-06
2017-04-11,0.002457176279728265,0.0008538685298198412
2017-04-12,0.6158893621592552,0.05563369952446379
2017-04-14,0.04650993990798083,0.36962071962071963
2017-04-15,0.612977984517722,0.010464568497302658
2017-04-16,0.5898466068574616,0.028083756214970963
2017-04-18,0.44479030217868326,0.2698892175612161
2017-04-20,0.5375261675522941,0.3890387529132791
2017-04-22,0.9012616405250573,0.051925773718995566
2017-04-23,0.5866638220720924,0.23015662727075467
2017-04-24,0.16129317791700934,0.15556346454030762
2017-04-26,0.3254643780986025,0.0001043718899661835
2017-04-28,0.5665938478216305,0.0001287047476834449
2017-04-29,0.2923242301493017,7.018817285312034e-05
2017-04-30,0.06641160251927122,0.0
2017-05-02,0.3765575038633857,0.09438884593640347
2017-05-03,0.38551961494878545,0.004351454186878744
2017-05-04,0.6762678437549077,0.11612927804762584
2017-05-08,0.7028774785779435,0.46914054970400526
2017-05-10,0.9142284979907521,0.1466971604865403
2017-05-11,0.013117788740384611,0.14043892699412341
2017-05-12,0.08923773279626064,0.3150483247184129
2017-05-13,0.20849831120015627,0.4773908814553928
2017-05-15,0.8618458931811879,0.00015784880596938678
2017-05-16,0.6299556584740814,0.19271488281911053
2017-05-19,0.0222203569458292,0.4176567923239446
2017-05-20,0.5047654497423334,0.2662121624214201
2017-05-21,0.44969565032385367,0.0934074359900926
2017-05-22,0.44067359059501754,0.0
2017-05-23,0.5418479158613031,0.32570624492946915
2017-05-25,0.6185708685127786,0.00097465554913799
2017-05-26,0.10012801545462696,0.031975342762669494
2017-05-28,0.26801216564817326,3.004375594871004e-06
2017-05-29,0.6099622910181653,0.021745443314156565
2017-05-30,0.35599437327093786,0.06397984793243733
2017-05-31,0.5765605673053683,1.015002860562974e-05
2017-06-01,0.7721495187918561,0.0006212507315929203
2017-06-02,0.003631682031283445,0.0010484492531425242
2017-06-03,0.7691835883271497,0.029677705961600468
2017-06-05,0.5454130009624824,0.06428659707968162
2017-06-06,0.22299954780028755,0.0002287306454895208
2017-06-07,0.46942647321225534,0.0002999025057823333
2017-06-08,0.004721924467601501,0.04745166322388175
2017-06-09,0.9805916326105591,0.2197563415631356
2017-06-10,0.02984035802094951,0.5370375790892585
2017-06-11,0.656635056636525,0.41282239853348085
2017-06-13,0.23397914009416257,0.34728172295340953
2017-06-14,0.3610813325570843,0.8648125720995995
2017-06-15,0.40219998500058474,0.12372602161168285
2017-06-16,0.07903570846819222,0.6281801977906363
2017-06-17,0.749580629604099,0.0002112411085245861
2017-06-18,0.36152581380002113,0.011434800817396831
2017-06-19,0.858787973366249,0.2007697006056745
2017-06-20,0.10348641165307938,0.004636947504792655
2017-06-21,0.26931779898219377,0.18720898297909513
2017-06-22,1.0076653632625425,0.0491968683821685
2017-06-23,0.8547829640838711,0.10265155492427039
2017-06-24,0.5551199602762784,2.6950170336441058e-06
2017-06-25,0.692305475495043,3.404575317426825e-06
2017-06-27,0.5377202622689039,0.39125941836077116
2017-06-28,0.0,0.020260214656300332
2017-06-29,0.8615778362622998,0.21701749838496112
2017-06-30,0.8347302485053398,8.51245142065682e-05
2017-07-01,1.0068333632801871,7.150721354864294e-05
2017-07-02,0.7434704037610028,0.016335013550277142
2017-07-03,0.9984663061492501,0.16409709995000585
2017-07-04,0.6303268256531402,2.5628311355198174e-05
2017-07-05,0.0006442028294075605,0.0
2017-07-07,0.8412070549852912,1.8359970107886083e-05
2017-07-08,0.09985340732231328,0.01055544599098238
2017-07-09,0.09767279896707992,0.30571420986260983
2017-07-10,0.9619876206118223,0.46827295722178663
2017-07-11,0.6719637103921232,0.36460382806273084
2017-07-12,0.12166827079679152,0.07337196278168354
2017-07-13,0.7725859616253337,0.0007295873039856246
2017-07-14,0.7729271021877693,6.352199415262927e-05
2017-07-15,0.37306661662486235,0.305486694744251
2017-07-16,0.08389987858992352,0.057038550329212186
2017-07-17,0.9574023117856136,0.016001768507654075
2017-07-18,0.04803095307186289,1.7115393007369816e-05
2017-07-19,0.027609876206880234,0.0
2017-07-20,0.4264527157283778,0.0003939107439073812
2017-07-22,0.728200286894797,0.0007178608953482184
2017-07-23,0.5749478979327711,5.2559448020676886e-06
2017-07-24,0.9522029181202596,2.5024765946850138e-05
2017-07-25,0.06929268549405614,0.0
2017-07-26,0.9767672328891546,9.600987193642297e-05
2017-07-27,0.29472366650828813,0.029720518901635358
2017-07-28,0.6660783460697506,0.00011651429284773215
2017-07-29,0.522920146186516,0.00039544817637732584
2017-07-30,0.993382299430023,0.0005343761762725919
2017-07-31,0.8582369220072776,0.000840065177648303
2017-08-01,0.16401795520204407,0.001018439103744594
2017-08-02,0.5613596862018277,0.26852419319830534
2017-08-03,0.3155342524545685,0.0001756201109764862
2017-08-04,0.057495534274389484,0.0013319301205044801
2017-08-05,0.10278144501510841,0.5888366215956952
2017-08-06,0.40026120874741694,0.23075455610898069
2017-08-07,0.5880096407713827,5.955890300651189e-05
2017-08-08,0.29923425082407096,3.501638492255232e-05
2017-08-09,0.1996535889646041,2.7810983951573624e-05
2017-08-10,0.6067173037517233,0.0
2017-08-12,0.8941512443397678,0.0067470195225066195
2017-08-13,0.28208692251355827,0.5940544551721655
2017-08-14,0.5350842796664598,7.77106240674846e-05
2017-08-15,0.042719968878755066,0.0033564174521662836
2017-08-16,0.5234299810860489,9.502166498614193e-05
2017-08-17,0.651154795932862,0.0006951334246875697
2017-08-18,0.5783919653113545,5.413964042787653e-05
2017-08-19,0.6152395067272194,5.179782507315684e-07
2017-08-20,0.43791961089859816,0.48172135611260986
2017-08-21,0.8606031503220039,0.22335512851804493
2017-08-22,0.23321484313729396,0.6670063777166079
2017-08-24,0.4634688556337813,0.06673653639284902
2017-08-25,0.47091327589705373,0.02847200966285423
2017-08-26,0.6039058412671945,0.1560945982487588
2017-08-27,0.8081291746017032,0.0003431953126497465
2017-08-28,0.9906305305183144,0.0025745867846194708
2017-08-29,0.37493561216728366,0.005781244065256777
2017-08-30,0.020010887803292604,0.0
2017-08-31,1.0068050631635983,0.012375070473892654
2017-09-01,0.709351050419802,0.3048582810165857
2017-09-02,0.26706232122701395,0.02148332859442017
2017-09-03,0.7253327579057957,0.0012900771078460426
2017-09-04,0.003831154309262983,0.0
2017-09-05,0.21599408126260114,6.571321813661944e-05
2017-09-06,0.6404399280830771,5.409474832280645e-05
2017-09-07,0.000900206011633261,0.0
2017-09-08,0.8356100797611345,0.00011280240568395795
2017-09-09,0.652951852392054,0.010875738557908831
2017-09-10,0.5659606957451327,0.006299174067466783
2017-09-11,0.7973175544225165,7.264602603589559e-05
2017-09-12,0.26819312438369525,4.5464570546233526e-05
2017-09-14,0.48242656412505314,0.0002589692891252063
2017-09-15,0.5536686563566612,7.3501015110782e-05
2017-09-16,0.37355080787637496,0.11086134691978268
2017-09-17,0.5737269319746362,0.11363580896142778
2017-09-18,0.9820469272802972,2.246217313774112e-05
2017-09-19,0.7717336018460254,1.695652925768963e-05
2017-09-20,0.6219112406813797,0.30509879518899263
2017-09-21,0.6684626419147972,0.13147421240575283
2017-09-22,0.5625614201581883,0.0
2017-09-23,1.007665291503732,2.765074657736737e-05
2017-09-24,0.6954133659570051,0.00041382397671323493
2017-09-25,1.0039561318902064,0.0014043781090613756
2017-09-26,0.14667390287998086,0.4352162938714857
2017-09-27,0.8055062556488918,0.0007031244917156188
2017-09-28,0.4855530553599505,0.0016123943023308854
2017-09-29,0.970447714060156,0.046626384548216604
2017-10-03,0.08477096292258123,0.6107225142608017
2017-10-04,0.7193871025499312,0.005401017948489708
2017-10-05,0.5731813356483102,0.005386745310570952
2017-10-06,0.07881602415131293,0.002414816964190794
2017-10-07,0.6485432011230934,0.1858255885944374
2017-10-08,0.010456729536745136,0.518168441763174
2017-10-09,0.28740868846772927,0.2596896612988654
2017-10-12,0.9652293606199195,0.030571089757248888
2017-10-13,0.012637054154657922,0.1735986818248526
2017-10-18,0.275448191217229,0.435902385348828
2017-10-19,0.0315341602954211,0.06354014208196104
2017-10-21,0.9780440198104088,5.07825457002212e-05
2017-10-22,0.1916086220596065,0.3775182685774076
2017-10-23,0.5601320872141058,0.16932446009779648
2017-10-24,0.9315914755629147,8.455860677419165e-05
2017-10-25,0.8047509403961086,0.00015814106599688107
2017-10-26,0.7807384737827237,8.467818077328092e-05
2017-10-27,0.38823295546075826,0.027451886540636534
2017-10-28,0.7225162589540974,0.2937105085131119
2017-10-29,0.8020213518062665,0.07291821897275852
2017-10-30,0.9649819567196147,0.12871398431584533
2017-10-31,0.8678185210262087,0.25140812907885096
2017-11-01,0.6626758648190569,0.1303949001121732
2017-11-02,1.0036886389569026,0.056610275919195256
2017-11-03,0.977265436964376,0.08648215930830683
2017-11-04,0.6280563044652024,0.303737895417219
2017-11-06,0.8565528728569543,0.05299637151087062
2017-11-07,0.09756799481389736,0.867932416975039
2017-11-08,0.36503198471879994,0.18527186965489725
2017-11-09,0.5459554020439642,0.5907228704813537
2017-11-10,0.14612111201917147,0.47914865604940426
2017-11-11,0.7222963648261784,0.39670188111087895
2017-11-12,0.7096850961418594,0.17845155434047794
2017-11-13,0.6655485749251565,0.23179437825860782
2017-11-14,0.9816290259280731,0.23418809513902167
2017-11-15,0.8677400570573776,0.2639707898504208
2017-11-16,0.8471425317185999,0.2457917655511781
2017-11-17,0.16485443040544095,0.7028842858201466
2017-11-18,0.000689813854106975,0.8566800606203857
2017-11-19,0.44592290478514435,0.42821029882507455
2017-11-20,0.47048313832868166,0.5083875491320166
2017-11-21,0.3115152459749251,0.6460452760946317
2017-11-22,0.7242221591783168,0.3995358271657931
2017-11-23,0.8604560183539918,0.19071532368351082
2017-11-24,0.3410923529910709,0.4669293021326723
2017-11-25,0.8143293582401027,0.5883602615644296
2017-11-26,0.58114199330393,0.27901204960805165
2017-11-27,0.714627502346482,0.26577389023978243
2017-11-30,0.8105305851985454,0.2599671452365977
2017-12-01,0.14751997123567803,0.6493342311196841
2017-12-02,0.08483069873095991,0.7996976051997177
2017-12-04,0.08647800641466541,0.7696815905387905
2017-12-05,0.983785257902956,0.23147599728113716
2017-12-06,0.8960151567982633,0.1400293735375524
2017-12-07,0.6717055605757428,0.25280831752826977
2017-12-08,1.0076653438981615,0.06090198942122523
2017-12-09,0.9986769868086465,0.1586119252391242
2017-12-10,0.2507400070812761,0.24861726237638496
2017-12-11,0.35947112885595334,0.5199039024413378
2017-12-12,0.9068886572212155,0.3718841314222191
2017-12-13,0.9218286763858199,0.16448337977642813
2017-12-14,0.9623446590594072,0.4009309215970499
2017-12-15,0.9416965354949328,0.24770199840605103
2017-12-16,0.9371466220255229,0.19179102021351463
2017-12-17,0.8300486597147306,0.2319780566770999
2017-12-18,0.9424857578340907,0.15142755875460998
2017-12-19,0.2503786672598762,0.19632582457457004
2017-12-20,0.9604181121995242,0.3168250815888322
2017-12-21,0.7389615741946564,0.4401198669935685
2017-12-22,0.7659929868180663,0.35479271773167065
2017-12-23,0.8183433765998458,0.06479574314422427
2017-12-24,1.0076003059892729,0.21381722119669064
2017-12-25,0.7276184533710417,0.4262901311722736
2017-12-26,0.07960755779340457,0.1090940050781401
2017-12-27,0.835780529645026,0.2266571127098451
2017-12-28,0.652187311971484,0.42105236661587264
2017-12-29,0.8678503384447317,0.5308353936613327
2017-12-30,0.37382577283428237,0.275006034521549
2017-12-31,0.05575457105886867,0.31760299028758415
2018-01-01,0.012716523865846695,0.7295808704997313
2018-01-02,0.8495638138209597,0.05452861679995251
2018-01-10,0.9665606522593511,0.17279680216963955
2018-01-11,0.8291547822865697,0.18048851313442535
2018-01-12,0.775277163340906,0.04659357066395653
2018-01-13,0.8947721959537263,0.23001761771827745
2018-01-14,0.7222383855849712,0.29150367212335265
2018-01-15,0.959513223807341,0.17043117697544458
2018-01-16,0.7733257220089919,0.07921798676802998
2018-01-17,0.8999412718952811,0.09213611943994181
2018-01-18,0.9086972989531603,0.000520763346023858
2018-01-19,0.890428541413661,0.26748037517279927
2018-01-20,0.18731946634416324,0.2432145458360784
2018-01-21,0.372258406873602,0.36070077019860336
2018-01-22,0.9683037738279143,0.08800371154461521
2018-01-23,0.687718068513301,0.44049018919876104
2018-01-24,0.7433590246683947,0.2804909680756115
2018-01-25,0.6234094845688662,0.21414619571080268
2018-01-26,0.6173540943567168,0.2894986945943775
2018-01-27,0.1992012908099124,0.2513620016870814
2018-01-28,0.6910297811890573,0.38212486739860824
2018-01-29,0.25832485181579645,0.6778687051374983
2018-01-30,0.6194915410031299,0.025862990231510237
2018-01-31,0.6364152413825809,0.04547955153844621
2018-02-03,0.18083483655832638,0.5946590796796786
2018-02-04,0.49813263167500244,0.18176322651541765
2018-02-05,0.3554617109487108,0.18501330571435234
2018-02-06,0.890628819581431,0.18376182085864556
2018-02-07,0.9300421005802328,0.3845574377182418
2018-02-08,0.4671017283314118,0.24715823114888127
2018-02-09,0.9393351686006975,0.09274429040800752
2018-02-10,0.9073757168861344,0.004181880461907386
2018-02-11,0.5205868695692927,0.0003613248485243049
2018-02-12,0.08280739780086296,0.5286717712662342
2018-02-13,0.8694201631578982,0.14082737177904248
2018-02-14,0.9249866164851059,0.1061664665954545
2018-02-15,0.7809663841785002,0.3087733483275971
2018-02-16,0.8324494488466333,0.35498686072541286
2018-02-17,0.9856702623241298,0.1932027100742358
2018-02-18,0.8409351187177376,0.017562951494081658
2018-02-19,0.05521308004965418,0.0019332709697536638
2018-02-25,0.9103409985949293,0.14429689674937965
2018-02-26,0.19965270666037932,0.16379266226991504
2018-02-27,0.9191247752377126,0.08734787221373294
2018-02-28,0.5708610757915874,0.00022883782699905942
2018-03-01,0.0493301510622796,0.017428570544031016
2018-03-02,0.13977653335956797,0.5053664114689694
2018-03-03,0.6395985293569755,0.2519521081589413
2018-03-07,0.2547753967138428,0.2793888065340747
2018-03-08,0.08805377909789011,0.44265249391451783
2018-03-09,0.025984601285509397,0.8885088974003935
2018-03-10,0.0007084379926424141,1.6933019491245458
2018-03-11,0.18720387964284152,0.21235522806161902
2018-03-12,0.1089638178335684,0.5315844866128139
2018-03-13,0.7418467654849067,0.5351303935195294
2018-03-14,0.2917091309037521,0.5272634488593674
2018-03-15,0.9861070387002591,0.17303776886763614
2018-03-16,0.8889636306520714,0.16995604357078153
2018-03-17,0.8356008367815603,0.3458048008168333
2018-03-18,0.7611799844486986,0.17541912938564755
2018-03-19,0.9526098607256788,0.2708740820676849
2018-03-20,0.4444024775041295,0.27917136407528537
2018-03-21,0.7319362819498896,0.5454980993494077
2018-03-22,0.40765097496125335,0.4359202619728058
2018-03-23,0.018770775736296322,0.6683556866207064
2018-03-24,0.1385067642818545,0.40159654411506096
2018-03-25,0.12882070450419675,0.19205595279193685
2018-03-27,0.17957660254752364,0.0751283758190857
2018-03-28,0.37967685570308074,0.17426319029182286
2018-03-29,0.35200601806509085,0.679632451190837
2018-03-30,0.9112317681712673,0.26569471521554716
2018-03-31,0.5445502859782466,0.3833243814834373
2018-04-01,0.8796642951813242,0.2111320076531879
2018-04-02,0.6882638327280245,0.3453150133319088
2018-04-03,0.20936856776433851,0.13454672688979563
2018-04-04,0.22277458244991336,0.06081485153576658
2018-04-05,0.9406357862778542,0.2803331284989564
2018-04-06,0.9276408052746195,0.11374321236373688
2018-04-07,0.8508981621358425,0.3607782699008922
2018-04-08,0.9522608473237629,0.2048167066092632
2018-04-09,0.8751344688626191,0.019944657942804644
2018-04-10,0.5324191732947466,0.359117605003724
2018-04-11,0.3518360459213552,0.29639643599446225
2018-04-12,0.9114881256479581,0.24302007205939408
2018-04-13,0.3367691630740264,0.11987551614504907
2018-04-14,0.8097252592479265,8.061493111334343e-05
2018-04-15,0.6771190540963963,4.104959872321593e-05
2018-04-16,0.9607518985132538,0.0001483746271620001
2018-04-17,0.017000133638881178,0.7410514643242335
2018-04-18,0.38704516581757636,0.34737637497036516
2018-04-19,0.8150692500144873,0.4003500781436226
2018-04-20,0.9264365380731197,0.22809869787976145
2018-04-22,0.6933739673155754,0.0006174910019225915
2018-04-23,0.8360926956193049,0.08012073596672742
2018-04-24,0.03588594356515858,0.0
2018-04-25,0.6044671927502112,0.0024921982004202886
2018-04-26,0.406493958649301,0.012198576325706157
2018-04-27,0.5182870513593338,0.3392176734219298
2018-04-28,0.10963741096676768,0.0012854057536863456
2018-04-29,0.8565915818699583,0.03277631730385893
2018-04-30,0.9293812657144683,0.32573296233379745
2018-05-01,0.5121755343842647,0.27896307555469047
2018-05-02,0.9373598613088897,0.20523662704790124
2018-05-03,0.7278905148829645,0.0
2018-05-04,0.6962779732293614,0.04580693451226182
2018-05-05,0.918993751074788,0.11386204931912615
2018-05-06,0.14446785997093312,0.31320980817248195
2018-05-07,0.037920061895894995,0.9999720194459669
2018-05-08,0.6222936213687098,0.0
2018-05-09,0.9433399107888879,0.0003899012329037621
2018-05-10,0.8556572860163227,0.00011424619928364586
2018-05-11,1.0001252595765706,7.792243789325667e-05
2018-05-12,0.956919584468856,0.0009748544883333619
2018-05-13,0.7492495475861306,0.0013322571875058517
2018-05-14,0.8708530400347683,0.0011713296249870804
2018-05-15,0.7816124003014224,0.0027159764097830306
2018-05-16,0.7301952234777921,0.048820915701762016
2018-05-17,0.7820828244566829,0.034649510544586364
2018-05-18,0.5585967718110758,0.002255885437355314
2018-05-19,0.8242631225679586,0.004235271648266772
2018-05-20,0.9841084482210042,0.0006324699806378353
2018-05-21,0.7176436183541531,0.0027902040926238874
2018-05-22,0.7624794979249065,0.004305196067841401
2018-05-23,0.6879148802251582,0.0008898668962186401
2018-05-25,0.536127176137064,0.12088667871584755
2018-05-26,0.9776094641447413,0.37063350344355006
2018-05-27,0.5647862810371973,0.4180233906569053
2018-05-28,0.2927752361269865,0.47517219726856486
2018-05-29,0.8719161267564515,0.0005685295212969532
2018-05-30,0.924340202012319,0.0001898139390923091
2018-05-31,0.6576035803435983,0.0002253174374959958
2018-06-01,0.5005668163754365,4.7260935038343815e-05
2018-06-02,0.9721274947057009,0.16609382638768205
2018-06-03,0.8165139113608544,0.1295144381260798
2018-06-04,0.8468930997906235,0.0016662801904272916
2018-06-05,0.8164969581315493,0.0842703810210181
2018-06-06,0.43699687345143295,0.18418343361593717
2018-06-07,0.4308995613862988,0.6306748804355091
2018-06-08,0.17661815254592056,0.6268475337975863
2018-06-09,0.9492591377175398,0.13235817521458942
2018-06-10,0.3209648494004308,1.9581388792640732e-05
2018-06-11,0.26389382101035364,0.04254856103654414
2018-06-12,0.01129507070591194,0.0
2018-06-13,0.9661163610595432,0.30602535868694997
2018-06-14,0.18144985178878656,0.0003702810524737187
2018-06-15,0.7297252504425462,7.429648670428608e-05
2018-06-16,0.4896701941479952,0.019507435196147112
2018-06-17,0.9712335245189034,0.0006839121440832984
2018-06-18,0.6871517447892407,2.6490633900309338e-05
2018-06-19,0.9216645740242349,0.0005137941568138403
2018-06-20,0.7730053126314556,0.042531912467627886
2018-06-21,0.7798921171369319,0.0001948670030322068
2018-06-22,0.9838820500815589,0.12964437137219326
2018-06-23,0.7884745697248209,0.000525718708970215
2018-06-24,0.0025441095934344102,0.0
2018-06-25,0.17720527228381575,0.4381409411990572
2018-06-26,0.4120411612946276,0.6421440916781215
2018-06-28,0.001378705565018734,0.02506645882336567
2018-07-02,0.7046646370259286,0.00745516515560386
2018-07-03,0.9292925145328366,0.09179868851184421
2018-07-04,0.48271693905256097,0.21716999734293893
2018-07-05,0.6815189585235096,0.23767617641299643
2018-07-06,0.5012427866946487,0.28415709125859345
2018-07-07,0.7495188446379561,0.002725536353778506
2018-07-08,0.9229937876594589,0.003766512918049167
2018-07-09,0.4434897975809115,0.5885225853258912
2018-07-10,0.39637184545444887,0.25041145443032264
2018-07-12,0.024046531611045485,0.0
2018-07-13,0.8633027434734629,0.0002562249546985631
2018-07-20,0.7515742049166142,0.008113145542622604
2018-07-21,0.6920058727152204,0.22234857528232072
2018-07-22,0.7830182470283289,0.09902450824686947
2018-07-23,0.419178426503577,1.530033009695989e-05
2018-07-24,0.8753674449189878,0.14004593358740464
2018-07-25,0.6189177737592908,0.08904681501632883
2018-07-26,0.40575137856251986,4.3794575187023154e-05
2018-07-27,0.6533347210162722,0.0005764587052222987
2018-07-28,0.2469250332741053,1.9381439558221465e-05
2018-07-29,0.7710154076034962,0.00030888116278221577
2018-07-30,0.8248396833721959,0.0016931593489405647
2018-07-31,0.7835941855982173,0.09215652436177307
2018-08-02,0.8263430531982265,0.0022950606951040327
2018-08-03,0.7027133864025529,0.008649879929277906
2018-08-04,1.0067937845341188,0.0029671390179022332
2018-08-05,0.7602725931755654,0.0013498298325441607
2018-08-06,0.2649718333325824,0.013498081365127585
2018-08-12,0.07219438083378472,0.0
2018-08-13,0.9040281854196058,0.0002396374018596881
2018-08-14,0.4408967010279345,0.0
2018-08-15,0.782075820380203,0.0
2018-08-16,0.975820811177792,6.812777997873936e-05
2018-08-17,0.7128511037306878,0.006908931949608801
2018-08-18,0.8056289022285625,0.011089566455026796
2018-08-19,0.7277764962409291,0.004362282535168914
2018-08-20,0.29354027667026245,0.0
2018-08-21,0.30003754182901016,0.00018040725594466314
2018-08-22,0.024846809076091096,0.0
2018-08-23,0.7027715387718521,0.1065338023581355
2018-08-24,0.24374768101394645,0.6044319414324916
2018-08-25,0.1524782531352056,0.6680964231888444
2018-08-26,0.4806882140989546,8.146135204810796e-05
2018-08-27,0.40599782631055437,0.0004282048020663673
2018-08-28,0.8554077238054358,0.03778048284030105
2018-08-29,0.1861440126272947,0.0
2018-08-30,0.8415588790937666,0.08099324913689622
2018-08-31,0.9378493067655365,0.15599001186634537
2018-09-01,0.9838976193061996,0.10570303536138047
2018-09-02,0.36614484037035505,0.5716238081482454
2018-09-03,0.27847668109188417,0.480541154622298
2018-09-05,0.12395832253174259,0.6969166967935291
2018-09-08,0.10107750212401945,0.00035201230774036603
2018-09-09,0.4361068227359461,0.00034910254057668336
2018-09-10,0.5104791262785969,0.16404993925373026
2018-09-11,0.6018785094090136,0.2956072282597601
2018-09-12,0.8712396688930908,0.3879608998969302
2018-09-13,0.6111863090013251,0.10156088213701055
2018-09-14,0.852562651408375,0.056683328419381354
2018-09-15,0.855606141402984,0.05610488498792414
2018-09-16,0.6183456670283919,0.5436553206629933
2018-09-17,0.5261696784127093,0.7655851041794695
2018-09-18,0.3526630755420584,0.036793624414328464
2018-09-19,0.9428526768295767,0.013616090888526772
2018-09-20,0.8857940002108867,0.013536324550795953
2018-09-21,0.8981879170797188,0.25250255322247855
2018-09-22,0.8779684197010976,0.21816329067533746
2018-09-23,0.600079365639345,0.2737452898815005
2018-09-24,0.19962908724515083,0.6468675025317241
2018-09-26,0.0010067789056717978,0.9925182206110041
2018-09-27,0.6068522263687233,0.3286457172997331
2018-09-28,0.4031343673621041,0.6489594112785836
2018-09-30,0.9614881476383313,0.013641502059714816
2018-10-01,0.8464273489286394,0.2751136700198248
2018-10-02,0.8721746763213922,0.48769368342929903
2018-10-03,0.6906269739073023,0.028655847237413986
2018-10-04,0.4365327512758799,0.4377359260877013
2018-10-05,0.2009234686490827,0.6621849887796022
2018-10-06,0.5435181221663848,0.32218536923363505
2018-10-07,0.8786151984135714,0.368201842294234
2018-10-08,0.7389532254753479,0.40705726987882346
2018-10-09,0.6571652689044903,0.0005649878714323899
2018-10-10,0.016765675356830472,0.23623034569780132
2018-10-15,0.18513884693331378,0.5995993662082973
2018-10-16,0.2930807062671057,0.6250909751582141
2018-10-17,0.35416004537662243,0.6415012606255992
2018-10-18,0.6762767300683795,0.18528021672596334
2018-10-19,0.19295762761783175,0.23554858482786667
2018-10-20,0.3366291383365548,0.5768073540148724
2018-10-21,0.8757007370695813,0.06488992848418916
2018-10-22,0.9806036545486544,0.13108374083467156
2018-10-23,0.8450990378400441,0.00041130048010073426
2018-10-24,0.30064598937171244,0.7058603336368355
2018-10-25,0.5583045503815295,0.03802394935022397
2018-10-26,0.7602102960653289,0.018600415629914317
2018-10-27,0.2679264797225309,0.31492175394039496
